endpoint,granularity,split,treatment,seed,eps,tau,dist,n_train,n_test,threshold,acc_mae,acc_rmse,acc_spearman,acc_n_exact,viol_violation_rate,viol_right_violation_rate,viol_left_violation_rate,viol_n_censored,dec_threshold,dec_false_safe_rate,dec_false_liability_rate,dec_balanced_accuracy,dec_decision_regret,dec_n_resolvable,dec_n_positive,dec_n_negative,cov90,cov90_width,exceed_ece,split_kind,fold,feature_set,anchor_weight,censored_weight
CYP1A2_IC50,measurement,random_fold1,weighted_tobit_anchor,0,1.0,0.85,gaussian,3712,928,5.429810095090708,0.7045906824527988,0.9980076024419045,0.604656039669074,327,0.5058236272878536,0.8095238095238095,0.49482758620689654,601,5.429810095090708,0.2832369942196532,0.22540983606557377,0.7456765848573865,0.2392673005015143,905,173,732,0.44954128440366975,2.6099951233545204,0.20127287893392729,random,1,morgan,1.0,1.0
CYP1A2_IC50,measurement,random_fold1,weighted_tobit_anchor,1,0.1,0.85,gaussian,3712,928,5.429810095090708,0.6858791805493357,0.9847300617177754,0.6050409554659744,327,0.5956738768718802,0.8095238095238095,0.5879310344827586,601,5.429810095090708,0.23699421965317918,0.2677595628415301,0.7476231087526454,0.2713906318427466,905,173,732,0.308868501529052,0.9481934830569765,0.24677809654150107,random,1,morgan,1.0,0.1
CYP1A2_IC50,measurement,random_fold1,weighted_tobit_anchor,1,0.25,0.85,gaussian,3712,928,5.429810095090708,0.6953549458924719,0.9845416220108834,0.5999349435975085,327,0.5590682196339434,0.7619047619047619,0.5517241379310345,601,5.429810095090708,0.24277456647398843,0.25136612021857924,0.7529296566537163,0.24676948286436645,905,173,732,0.363914373088685,1.220722438220938,0.22309775013379446,random,1,morgan,1.0,0.25
CYP1A2_IC50,measurement,random_fold1,weighted_tobit_anchor,1,0.5,0.85,gaussian,3712,928,5.429810095090708,0.7052105967537213,1.0022387819030394,0.5947251091445022,327,0.562396006655574,0.7619047619047619,0.5551724137931034,601,5.429810095090708,0.23699421965317918,0.273224043715847,0.7448908683154869,0.2594174262000171,905,173,732,0.43119266055045874,1.7785338794867467,0.22828901040868116,random,1,morgan,1.0,0.5
CYP1A2_IC50,measurement,random_fold1,weighted_tobit_anchor,1,0.75,0.85,gaussian,3712,928,5.429810095090708,0.7087506106931268,1.0051362828711885,0.5951529268358406,327,0.5540765391014975,0.7619047619047619,0.5465517241379311,601,5.429810095090708,0.23699421965317918,0.26229508196721313,0.7503553491898038,0.24365892249177173,905,173,732,0.39143730886850153,2.040681947174251,0.21693705884093228,random,1,morgan,1.0,0.75
CYP1A2_IC50,measurement,random_fold1,weighted_tobit_anchor,1,1.0,0.85,gaussian,3712,928,5.429810095090708,0.7044405719415332,1.0095872674445783,0.5951688863405716,327,0.5490848585690515,0.7142857142857143,0.5431034482758621,601,5.429810095090708,0.23121387283236994,0.26366120218579236,0.7525624624909188,0.2493618808314113,905,173,732,0.43119266055045874,2.4783964412057378,0.21883220136002113,random,1,morgan,1.0,1.0
CYP1A2_IC50,measurement,random_fold2,weighted_tobit_anchor,0,0.1,0.85,gaussian,3712,928,5.431798275933005,0.6650236247882498,0.8999237170816617,0.6961665869655629,326,0.5564784053156147,0.7894736842105263,0.548885077186964,602,5.431798275933005,0.25146198830409355,0.21487603305785125,0.7668309893190276,0.2567077347613483,897,171,726,0.5153374233128835,1.763561153743008,0.19282980223023458,random,2,morgan,1.0,0.1
CYP1A2_IC50,measurement,random_fold2,weighted_tobit_anchor,0,0.25,0.85,gaussian,3712,928,5.431798275933005,0.6729662998803145,0.904031601711701,0.6934381084999979,326,0.5498338870431894,0.7894736842105263,0.5420240137221269,602,5.431798275933005,0.2573099415204678,0.2231404958677686,0.7597747813058817,0.25162230548616477,897,171,726,0.4325153374233129,2.607096841975792,0.19931270341490295,random,2,morgan,1.0,0.25
CYP1A2_IC50,measurement,random_fold2,weighted_tobit_anchor,0,0.5,0.85,gaussian,3712,928,5.431798275933005,0.6404917361611993,0.8926149214347464,0.6964856079972734,326,0.5382059800664452,0.631578947368421,0.5351629502572899,602,5.431798275933005,0.21052631578947367,0.23829201101928374,0.7755908365956212,0.2442533044247014,897,171,726,0.5214723926380368,3.2581328753602943,0.198507729903373,random,2,morgan,1.0,0.5
CYP1A2_IC50,measurement,random_fold2,weighted_tobit_anchor,0,0.75,0.85,gaussian,3712,928,5.431798275933005,0.6782618373516233,0.9314794192613263,0.686448222604877,326,0.6146179401993356,0.5789473684210527,0.6157804459691252,602,5.431798275933005,0.15204678362573099,0.3347107438016529,0.7566212362863081,0.26908975992947115,897,171,726,0.4815950920245399,3.751503582497919,0.23477708666208544,random,2,morgan,1.0,0.75
CYP1A2_IC50,measurement,random_fold2,weighted_tobit_anchor,0,1.0,0.85,gaussian,3712,928,5.431798275933005,0.6714547892676465,0.9153133713959446,0.6875104136947151,326,0.5016611295681063,0.7368421052631579,0.4939965694682676,602,5.431798275933005,0.23976608187134502,0.2162534435261708,0.771990237301242,0.23744455940498108,897,171,726,0.48773006134969327,3.6369977555128177,0.1890074653171074,random,2,morgan,1.0,1.0
CYP1A2_IC50,measurement,random_fold2,weighted_tobit_anchor,1,0.1,0.85,gaussian,3712,928,5.431798275933005,0.6304315720795749,0.8791800077985013,0.7021490106774799,326,0.574750830564784,0.7368421052631579,0.5694682675814752,602,5.431798275933005,0.2046783625730994,0.24793388429752067,0.7736938765646899,0.2537490680160965,897,171,726,0.3773006134969325,1.5600949157828092,0.2147914737038497,random,2,morgan,1.0,0.1
CYP1A2_IC50,measurement,random_fold2,weighted_tobit_anchor,1,0.25,0.85,gaussian,3712,928,5.431798275933005,0.6452029018225054,0.8935768169213987,0.6933400814077351,326,0.5647840531561462,0.631578947368421,0.5626072041166381,602,5.431798275933005,0.17543859649122806,0.256198347107438,0.784181528200667,0.2409957101776889,897,171,726,0.36503067484662577,1.5216288346108038,0.2142570970309824,random,2,morgan,1.0,0.25
CYP1A2_IC50,measurement,random_fold2,weighted_tobit_anchor,1,0.5,0.85,gaussian,3712,928,5.431798275933005,0.666867503571857,0.9113437436231575,0.6864125448999192,326,0.5132890365448505,0.7368421052631579,0.5060034305317325,602,5.431798275933005,0.23391812865497075,0.22176308539944903,0.7721593929727901,0.2410191629014037,897,171,726,0.46319018404907975,2.974897256676351,0.19217805744318545,random,2,morgan,1.0,0.5
CYP1A2_IC50,measurement,random_fold2,weighted_tobit_anchor,1,0.75,0.85,gaussian,3712,928,5.431798275933005,0.6421473973193637,0.8990648790524834,0.688074502457083,326,0.5863787375415282,0.5789473684210527,0.5866209262435678,602,5.431798275933005,0.17543859649122806,0.2865013774104683,0.7690300130491519,0.25210307816798505,897,171,726,0.4386503067484663,2.896206738303994,0.22191269822303175,random,2,morgan,1.0,0.75
CYP1A2_IC50,measurement,random_fold2,weighted_tobit_anchor,1,1.0,0.85,gaussian,3712,928,5.431798275933005,0.6479251809507659,0.9108951807197204,0.689754298866726,326,0.5764119601328903,0.631578947368421,0.5746140651801029,602,5.431798275933005,0.15789473684210525,0.2809917355371901,0.7805567638103523,0.24750144448979652,897,171,726,0.4570552147239264,3.4348957432827754,0.21832823450287017,random,2,morgan,1.0,1.0
CYP1A2_IC50,measurement,random_fold3,weighted_tobit_anchor,0,0.1,0.85,gaussian,3712,928,5.387375089663561,0.721601734848873,0.9982208916223463,0.6168424680370731,367,0.5686274509803921,0.7931034482758621,0.556390977443609,561,5.387375089663561,0.3273542600896861,0.2455621301775148,0.7135418048663995,0.2743471747317507,899,223,676,0.3133514986376022,0.9500144444141637,0.2221498838479829,random,3,morgan,1.0,0.1
CYP1A2_IC50,measurement,random_fold3,weighted_tobit_anchor,0,0.25,0.85,gaussian,3712,928,5.387375089663561,0.737860637403077,1.0121397608799,0.6120606423247964,367,0.5686274509803921,0.7931034482758621,0.556390977443609,561,5.387375089663561,0.3452914798206278,0.2514792899408284,0.7016146151192719,0.28330881591538554,899,223,676,0.4087193460490463,1.9147238164509799,0.21725409744444607,random,3,morgan,1.0,0.25
CYP1A2_IC50,measurement,random_fold3,weighted_tobit_anchor,0,0.5,0.85,gaussian,3712,928,5.387375089663561,0.7290767511625745,1.005118592854372,0.6053176053104621,367,0.6185383244206774,0.6896551724137931,0.6146616541353384,561,5.387375089663561,0.27802690582959644,0.31952662721893493,0.7012232334757343,0.2907219240931531,899,223,676,0.47411444141689374,3.348840272088353,0.22479304749215087,random,3,morgan,1.0,0.5
CYP1A2_IC50,measurement,random_fold3,weighted_tobit_anchor,0,0.75,0.85,gaussian,3712,928,5.387375089663561,0.7447656567419939,1.0214466020683441,0.607652074318395,367,0.5294117647058824,0.7586206896551724,0.5169172932330827,561,5.387375089663561,0.3273542600896861,0.23076923076923078,0.7209382545705416,0.24974098822461357,899,223,676,0.3405994550408719,2.190539233371454,0.20657184649677174,random,3,morgan,1.0,0.75
CYP1A2_IC50,measurement,random_fold3,weighted_tobit_anchor,0,1.0,0.85,gaussian,3712,928,5.387375089663561,0.7573839797199828,1.037221791662082,0.6031221216921966,367,0.5098039215686274,0.7586206896551724,0.49624060150375937,561,5.387375089663561,0.34977578475336324,0.22633136094674555,0.7119464271499456,0.2532350910514166,899,223,676,0.34877384196185285,2.4221178207674505,0.2042389963521302,random,3,morgan,1.0,1.0
CYP1A2_IC50,measurement,random_fold3,weighted_tobit_anchor,1,0.1,0.85,gaussian,3712,928,5.387375089663561,0.720301712640773,0.9967073425879527,0.617140103124815,367,0.5811051693404634,0.8275862068965517,0.5676691729323309,561,5.387375089663561,0.3273542600896861,0.2455621301775148,0.7135418048663995,0.2826356374027174,899,223,676,0.37329700272479566,1.1599010335892035,0.2289814848156853,random,3,morgan,1.0,0.1
CYP1A2_IC50,measurement,random_fold3,weighted_tobit_anchor,1,0.25,0.85,gaussian,3712,928,5.387375089663561,0.7636044660039762,1.0292465890544442,0.6157070363034935,367,0.5080213903743316,0.7931034482758621,0.4924812030075188,561,5.387375089663561,0.38565022421524664,0.1893491124260355,0.712500331679359,0.25747946443572,899,223,676,0.38419618528610355,1.7538992355305865,0.1847612292027523,random,3,morgan,1.0,0.25
CYP1A2_IC50,measurement,random_fold3,weighted_tobit_anchor,1,0.5,0.85,gaussian,3712,928,5.387375089663561,0.7270971341728072,1.0026808300379855,0.6205978654043477,367,0.5187165775401069,0.7931034482758621,0.5037593984962406,561,5.387375089663561,0.3452914798206278,0.1997041420118343,0.727502189083769,0.2483444516254627,899,223,676,0.35149863760217986,1.9108646434931824,0.1863126102480459,random,3,morgan,1.0,0.5
CYP1A2_IC50,measurement,random_fold3,weighted_tobit_anchor,1,0.75,0.85,gaussian,3712,928,5.387375089663561,0.7224657751145173,0.9979895032733734,0.6128217238909225,367,0.5650623885918004,0.7241379310344828,0.556390977443609,561,5.387375089663561,0.31390134529147984,0.2559171597633136,0.7150907474726033,0.2647658276575318,899,223,676,0.3978201634877384,2.5552286437324825,0.20710755977755513,random,3,morgan,1.0,0.75
CYP1A2_IC50,measurement,random_fold3,weighted_tobit_anchor,1,1.0,0.85,gaussian,3712,928,5.387375089663561,0.7354757103333551,1.00577573135171,0.615799288614539,367,0.5365418894830659,0.7241379310344828,0.5263157894736842,561,5.387375089663561,0.32286995515695066,0.25,0.7135650224215246,0.2651462017263547,899,223,676,0.38419618528610355,2.9417236441638015,0.2130154935806634,random,3,morgan,1.0,1.0
CYP1A2_IC50,measurement,random_fold4,weighted_tobit_anchor,0,0.1,0.85,gaussian,3712,928,5.431798275933005,0.7181648293405017,1.001844954777325,0.6677678036727931,330,0.5367892976588629,0.8947368421052632,0.5250431778929189,598,5.431798275933005,0.28901734104046245,0.21023513139695713,0.7503737637812902,0.2533146112758172,896,173,723,0.39090909090909093,1.2995208459123764,0.21216171025020553,random,4,morgan,1.0,0.1
CYP1A2_IC50,measurement,random_fold4,weighted_tobit_anchor,0,0.25,0.85,gaussian,3712,928,5.431798275933005,0.7288376841709414,1.0054872555306964,0.669991839370945,330,0.4882943143812709,0.8947368421052632,0.4749568221070812,598,5.431798275933005,0.2832369942196532,0.17704011065006917,0.7698614475651389,0.2333542367291628,896,173,723,0.3939393939393939,1.3896364733281479,0.1937621632738468,random,4,morgan,1.0,0.25
CYP1A2_IC50,measurement,random_fold4,weighted_tobit_anchor,0,0.5,0.85,gaussian,3712,928,5.431798275933005,0.7337091513022498,1.0192690416082248,0.6691100726650936,330,0.4297658862876254,0.8947368421052632,0.41450777202072536,598,5.431798275933005,0.2947976878612717,0.14522821576763487,0.7799870481855466,0.20757780367038214,896,173,723,0.36363636363636365,1.4559510153981723,0.16924766920736417,random,4,morgan,1.0,0.5
CYP1A2_IC50,measurement,random_fold4,weighted_tobit_anchor,0,0.75,0.85,gaussian,3712,928,5.431798275933005,0.7282860086161801,1.0266168382167915,0.6708856278913808,330,0.5535117056856187,0.7894736842105263,0.5457685664939551,598,5.431798275933005,0.2138728323699422,0.21853388658367912,0.7837966405231893,0.2256863160208425,896,173,723,0.3939393939393939,1.6930254517868129,0.18891490810724573,random,4,morgan,1.0,0.75
CYP1A2_IC50,measurement,random_fold4,weighted_tobit_anchor,0,1.0,0.85,gaussian,3712,928,5.431798275933005,0.7192147117977239,1.0203592739119758,0.6685946373647786,330,0.5150501672240803,0.7894736842105263,0.5060449050086355,598,5.431798275933005,0.2138728323699422,0.21853388658367912,0.7837966405231893,0.2160588975401707,896,173,723,0.4484848484848485,1.9676096088820796,0.1783507155488378,random,4,morgan,1.0,1.0
CYP1A2_IC50,measurement,random_fold4,weighted_tobit_anchor,1,0.1,0.85,gaussian,3712,928,5.431798275933005,0.7251592194113775,1.0094474692757276,0.6717283236998323,330,0.5117056856187291,0.8947368421052632,0.4991364421416235,598,5.431798275933005,0.28901734104046245,0.18533886583679116,0.7628218965613732,0.23850424596139336,896,173,723,0.4,1.045734154227828,0.1969778412938758,random,4,morgan,1.0,0.1
CYP1A2_IC50,measurement,random_fold4,weighted_tobit_anchor,1,0.25,0.85,gaussian,3712,928,5.431798275933005,0.7210358055499172,1.0164263757668308,0.6679397824092117,330,0.5317725752508361,0.8947368421052632,0.5198618307426598,598,5.431798275933005,0.26011560693641617,0.21991701244813278,0.7599836903077255,0.23901375771517425,896,173,723,0.4,1.2648588746301461,0.1958669081074811,random,4,morgan,1.0,0.25
CYP1A2_IC50,measurement,random_fold4,weighted_tobit_anchor,1,0.5,0.85,gaussian,3712,928,5.431798275933005,0.7171538057027315,1.0078936535151013,0.6791456163288863,330,0.4816053511705686,0.8947368421052632,0.4680483592400691,598,5.431798275933005,0.28901734104046245,0.18118948824343015,0.7648965853580537,0.22090392052894245,896,173,723,0.46060606060606063,1.7374900193317386,0.17640331022431388,random,4,morgan,1.0,0.5
CYP1A2_IC50,measurement,random_fold4,weighted_tobit_anchor,1,0.75,0.85,gaussian,3712,928,5.431798275933005,0.7221100011798631,1.0164135195923694,0.6778864982207959,330,0.44816053511705684,0.8421052631578947,0.43523316062176165,598,5.431798275933005,0.28901734104046245,0.1715076071922545,0.7697375258836416,0.20077471233998087,896,173,723,0.3575757575757576,1.3828515149451017,0.17315865788992577,random,4,morgan,1.0,0.75
CYP1A2_IC50,measurement,random_fold4,weighted_tobit_anchor,1,1.0,0.85,gaussian,3712,928,5.431798275933005,0.7219453952622701,1.01943896691371,0.6738849036605927,330,0.45484949832775917,0.8421052631578947,0.4421416234887737,598,5.431798275933005,0.2774566473988439,0.16459197786998617,0.778975687365585,0.2036721097649195,896,173,723,0.4090909090909091,2.0199600481795255,0.16785813679651232,random,4,morgan,1.0,1.0
CYP2C19_IC50,measurement,random_fold0,weighted_tobit_anchor,0,0.1,0.85,gaussian,3134,784,5.0915149811213505,0.6370822200266352,0.8860839920352181,0.38317812368981535,343,0.5600907029478458,0.55,0.5605700712589073,441,5.0915149811213505,0.2918918918918919,0.3374558303886926,0.6853261388597078,0.3319214585640449,751,185,566,0.3236151603498542,0.5768847708085957,0.2796167452303385,random,0,morgan,1.0,0.1
CYP2C19_IC50,measurement,random_fold0,weighted_tobit_anchor,0,0.25,0.85,gaussian,3134,784,5.0915149811213505,0.608959199154496,0.8886415438947481,0.3920164665169663,343,0.41496598639455784,0.7,0.4014251781472684,441,5.0915149811213505,0.3621621621621622,0.21201413427561838,0.7129118517811097,0.25904278028979455,751,185,566,0.3556851311953353,0.5658781600887425,0.20501883667228443,random,0,morgan,1.0,0.25
CYP2C19_IC50,measurement,random_fold0,weighted_tobit_anchor,0,0.5,0.85,gaussian,3134,784,5.0915149811213505,0.6341131236120839,0.9069951147698864,0.3793579741992059,343,0.4399092970521542,0.7,0.42755344418052255,441,5.0915149811213505,0.372972972972973,0.22438162544169613,0.7013227007926655,0.2858258114337457,751,185,566,0.4897959183673469,1.1148216790888696,0.1961123768275131,random,0,morgan,1.0,0.5
CYP2C19_IC50,measurement,random_fold0,weighted_tobit_anchor,0,0.75,0.85,gaussian,3134,784,5.0915149811213505,0.6313760817616313,0.8888864710736053,0.4138132215374201,343,0.5102040816326531,0.5,0.5106888361045131,441,5.0915149811213505,0.2810810810810811,0.2968197879858657,0.7110495654665265,0.3046367972135198,751,185,566,0.40524781341107874,0.7791379935452196,0.2419989001949004,random,0,morgan,1.0,0.75
CYP2C19_IC50,measurement,random_fold0,weighted_tobit_anchor,0,1.0,0.85,gaussian,3134,784,5.0915149811213505,0.633812245913944,0.9057020728689478,0.409089892411687,343,0.3764172335600907,0.65,0.36342042755344417,441,5.0915149811213505,0.40540540540540543,0.17314487632508835,0.7107248591347531,0.24788928596251483,751,185,566,0.37317784256559766,0.7613385152442929,0.18126754283173344,random,0,morgan,1.0,1.0
CYP2C19_IC50,measurement,random_fold0,weighted_tobit_anchor,1,0.1,0.85,gaussian,3134,784,5.0915149811213505,0.6202100978471056,0.8871797343108585,0.3956276980972451,343,0.46485260770975056,0.7,0.45368171021377673,441,5.0915149811213505,0.3945945945945946,0.21908127208480566,0.6931620666602999,0.27560318417945345,751,185,566,0.3469387755102041,0.5811036999688355,0.217178949013358,random,0,morgan,1.0,0.1
CYP2C19_IC50,measurement,random_fold0,weighted_tobit_anchor,1,0.25,0.85,gaussian,3134,784,5.0915149811213505,0.5980124326285983,0.862203132767283,0.42109932659521715,343,0.47165532879818595,0.6,0.4655581947743468,441,5.0915149811213505,0.3891891891891892,0.22968197879858657,0.6905644160061122,0.2663544808446589,751,185,566,0.34110787172011664,0.5696259094487474,0.20741548449703745,random,0,morgan,1.0,0.25
CYP2C19_IC50,measurement,random_fold0,weighted_tobit_anchor,1,0.5,0.85,gaussian,3134,784,5.0915149811213505,0.5977738429423983,0.8596044667512623,0.4309169814205447,343,0.43537414965986393,0.65,0.4251781472684085,441,5.0915149811213505,0.3621621621621622,0.2314487632508834,0.7031945372934773,0.2668487306748262,751,185,566,0.3206997084548105,0.5366745451863775,0.22348524151167165,random,0,morgan,1.0,0.5
CYP2C19_IC50,measurement,random_fold0,weighted_tobit_anchor,1,0.75,0.85,gaussian,3134,784,5.0915149811213505,0.6180558978672899,0.8657979853762777,0.4336781178454065,343,0.5192743764172335,0.55,0.517814726840855,441,5.0915149811213505,0.2972972972972973,0.2879858657243816,0.7073584184891606,0.2975684811997228,751,185,566,0.36151603498542273,0.8034535992244706,0.23325722118313133,random,0,morgan,1.0,0.75
CYP2C19_IC50,measurement,random_fold0,weighted_tobit_anchor,1,1.0,0.85,gaussian,3134,784,5.0915149811213505,0.6200327813993789,0.8999485130322559,0.43175488350219127,343,0.35600907029478457,0.75,0.33729216152019004,441,5.0915149811213505,0.40540540540540543,0.15724381625441697,0.7186753891700888,0.23833065396930114,751,185,566,0.3819241982507289,0.6814801748967968,0.17657740265057253,random,0,morgan,1.0,1.0
CYP2C19_IC50,measurement,random_fold1,weighted_tobit_anchor,0,0.1,0.85,gaussian,3134,784,5.086186147616283,0.5951361245332673,0.8618289184951736,0.46056074775068667,349,0.5448275862068965,0.5833333333333334,0.5425790754257908,435,5.086186147616283,0.29743589743589743,0.32123411978221417,0.6906649913909442,0.3221412111062053,746,195,551,0.3467048710601719,0.5904880464630425,0.2771378659166537,random,1,morgan,1.0,0.1
CYP2C19_IC50,measurement,random_fold1,weighted_tobit_anchor,0,0.25,0.85,gaussian,3134,784,5.086186147616283,0.6072518385360148,0.8880159838108592,0.4550566688816326,349,0.46436781609195404,0.6666666666666666,0.45255474452554745,435,5.086186147616283,0.36923076923076925,0.23049001814882034,0.7001396063102052,0.27656750653090084,746,195,551,0.3467048710601719,0.5945909005204535,0.22796316362388033,random,1,morgan,1.0,0.25
CYP2C19_IC50,measurement,random_fold1,weighted_tobit_anchor,0,0.5,0.85,gaussian,3134,784,5.086186147616283,0.597674050196898,0.8852916488111371,0.46719364765725574,349,0.4413793103448276,0.75,0.4233576642335766,435,5.086186147616283,0.37948717948717947,0.21052631578947367,0.7049932523616734,0.27192873827257624,746,195,551,0.3839541547277937,0.8059730526349383,0.22069921246677277,random,1,morgan,1.0,0.5
CYP2C19_IC50,measurement,random_fold1,weighted_tobit_anchor,0,0.75,0.85,gaussian,3134,784,5.086186147616283,0.6114343147457791,0.8996404029925236,0.4614624494872937,349,0.39770114942528734,0.7083333333333334,0.3795620437956204,435,5.086186147616283,0.4,0.20326678765880218,0.6983666061705989,0.2568711979520398,746,195,551,0.3495702005730659,0.7651084015698749,0.20420689833980954,random,1,morgan,1.0,0.75
CYP2C19_IC50,measurement,random_fold1,weighted_tobit_anchor,0,1.0,0.85,gaussian,3134,784,5.086186147616283,0.6100739137097559,0.8835726352987653,0.45818735811397554,349,0.4091954022988506,0.7083333333333334,0.39172749391727496,435,5.086186147616283,0.39487179487179486,0.21052631578947367,0.6973009446693657,0.26407954205627215,746,195,551,0.3524355300859599,0.823198453811821,0.20937711299934958,random,1,morgan,1.0,1.0
CYP2C19_IC50,measurement,random_fold1,weighted_tobit_anchor,1,0.1,0.85,gaussian,3134,784,5.086186147616283,0.5974462623404049,0.8772209742269991,0.4620298948506562,349,0.46436781609195404,0.6666666666666666,0.45255474452554745,435,5.086186147616283,0.358974358974359,0.2413793103448276,0.6998231653404068,0.28230824083307876,746,195,551,0.37249283667621774,0.584520624586025,0.2265009374907473,random,1,morgan,1.0,0.1
CYP2C19_IC50,measurement,random_fold1,weighted_tobit_anchor,1,0.25,0.85,gaussian,3134,784,5.086186147616283,0.6350303925879248,0.912444182717214,0.472466654869637,349,0.41379310344827586,0.7916666666666666,0.39172749391727496,435,5.086186147616283,0.4307692307692308,0.2014519056261343,0.6838894318023174,0.26503629646495636,746,195,551,0.38108882521489973,0.7763737122826169,0.20368690454551797,random,1,morgan,1.0,0.25
CYP2C19_IC50,measurement,random_fold1,weighted_tobit_anchor,1,0.5,0.85,gaussian,3134,784,5.086186147616283,0.6025973529270807,0.8862980714387131,0.4656666267764457,349,0.45977011494252873,0.5833333333333334,0.45255474452554745,435,5.086186147616283,0.36923076923076925,0.24500907441016334,0.6928800781795337,0.2834685888622343,746,195,551,0.33810888252148996,0.785088965827963,0.2316380440997723,random,1,morgan,1.0,0.5
CYP2C19_IC50,measurement,random_fold1,weighted_tobit_anchor,1,0.75,0.85,gaussian,3134,784,5.086186147616283,0.6404417395360879,0.9238065603682011,0.4732679950009328,349,0.36091954022988504,0.7083333333333334,0.340632603406326,435,5.086186147616283,0.4205128205128205,0.15970961887477314,0.7098887803062033,0.24220108244060698,746,195,551,0.3151862464183381,0.7609781543778745,0.1851528053781309,random,1,morgan,1.0,0.75
CYP2C19_IC50,measurement,random_fold1,weighted_tobit_anchor,1,1.0,0.85,gaussian,3134,784,5.086186147616283,0.5981187736672975,0.8875236381052393,0.46435755008494706,349,0.4827586206896552,0.625,0.4744525547445255,435,5.086186147616283,0.3487179487179487,0.2595281306715064,0.6958769603052725,0.2879295205192522,746,195,551,0.39255014326647564,1.0725608117992567,0.23979297120678256,random,1,morgan,1.0,1.0
CYP2C19_IC50,measurement,random_fold2,weighted_tobit_anchor,0,0.1,0.85,gaussian,3134,784,5.0915149811213505,0.5768378150229799,0.8112292564170629,0.5121988811080399,344,0.39090909090909093,0.7142857142857143,0.3747016706443914,440,5.0915149811213505,0.4263157894736842,0.16163410301953818,0.7060250537533888,0.24459802311457085,753,190,563,0.3808139534883721,0.7028318104412744,0.17352528513827759,random,2,morgan,1.0,0.1
CYP2C19_IC50,measurement,random_fold2,weighted_tobit_anchor,0,0.25,0.85,gaussian,3134,784,5.0915149811213505,0.5697506448710197,0.8159952408765309,0.5147335832849197,344,0.43863636363636366,0.6666666666666666,0.42720763723150357,440,5.0915149811213505,0.3263157894736842,0.2113676731793961,0.7311582686734599,0.26546705473547855,753,190,563,0.5406976744186046,1.0965049498924933,0.178356614244189,random,2,morgan,1.0,0.25
CYP2C19_IC50,measurement,random_fold2,weighted_tobit_anchor,0,0.5,0.85,gaussian,3134,784,5.0915149811213505,0.559192555419635,0.8039473817879087,0.5071120834734668,344,0.36818181818181817,0.5714285714285714,0.35799522673031026,440,5.0915149811213505,0.35789473684210527,0.17406749555950266,0.7340188837991961,0.22804842529452865,753,190,563,0.3808139534883721,0.656612451126466,0.1686123208036252,random,2,morgan,1.0,0.5
CYP2C19_IC50,measurement,random_fold2,weighted_tobit_anchor,0,0.75,0.85,gaussian,3134,784,5.0915149811213505,0.578406782481723,0.8101019566973553,0.5108907000298935,344,0.3409090909090909,0.6666666666666666,0.324582338902148,440,5.0915149811213505,0.42105263157894735,0.14209591474245115,0.7184257268393007,0.2269154817245559,753,190,563,0.43023255813953487,1.0046460271727167,0.14838502213681837,random,2,morgan,1.0,0.75
CYP2C19_IC50,measurement,random_fold2,weighted_tobit_anchor,0,1.0,0.85,gaussian,3134,784,5.0915149811213505,0.5948110565943225,0.8262704776006962,0.5091771670683776,344,0.31136363636363634,0.6666666666666666,0.2935560859188544,440,5.0915149811213505,0.45263157894736844,0.12788632326820604,0.7097410488922128,0.21540454237575438,753,190,563,0.3313953488372093,0.9101248417190141,0.15199748625846002,random,2,morgan,1.0,1.0
CYP2C19_IC50,measurement,random_fold2,weighted_tobit_anchor,1,0.1,0.85,gaussian,3134,784,5.0915149811213505,0.5469038540913678,0.784090667305533,0.5108009330128127,344,0.5,0.6190476190476191,0.49403341288782815,440,5.0915149811213505,0.3263157894736842,0.23268206039076378,0.720501075067776,0.2746979897721563,753,190,563,0.4186046511627907,0.7262099518013271,0.20039959820267128,random,2,morgan,1.0,0.1
CYP2C19_IC50,measurement,random_fold2,weighted_tobit_anchor,1,0.25,0.85,gaussian,3134,784,5.0915149811213505,0.5390391293690788,0.7810896386722453,0.5034953128690183,344,0.5340909090909091,0.5714285714285714,0.5322195704057279,440,5.0915149811213505,0.3,0.27886323268206037,0.7105683836589698,0.30005935508204223,753,190,563,0.47674418604651164,0.9430783136145588,0.22159662001108715,random,2,morgan,1.0,0.25
CYP2C19_IC50,measurement,random_fold2,weighted_tobit_anchor,1,0.5,0.85,gaussian,3134,784,5.0915149811213505,0.5476680425432281,0.7921074149450368,0.5001659736000497,344,0.42272727272727273,0.5714285714285714,0.4152744630071599,440,5.0915149811213505,0.3631578947368421,0.2255772646536412,0.7056324203047584,0.25953213956354415,753,190,563,0.3691860465116279,0.7444577520389409,0.20172772362793187,random,2,morgan,1.0,0.5
CYP2C19_IC50,measurement,random_fold2,weighted_tobit_anchor,1,0.75,0.85,gaussian,3134,784,5.0915149811213505,0.5755173438335921,0.8115332813831876,0.4916276415287579,344,0.39545454545454545,0.6666666666666666,0.3818615751789976,440,5.0915149811213505,0.4052631578947368,0.20426287744227353,0.6952369823314948,0.2620871239962616,753,190,563,0.5203488372093024,1.6198852502278596,0.1630176717063712,random,2,morgan,1.0,0.75
