endpoint,granularity,split,treatment,seed,eps,tau,dist,n_train,n_test,threshold,acc_mae,acc_rmse,acc_spearman,acc_n_exact,viol_violation_rate,viol_right_violation_rate,viol_left_violation_rate,viol_n_censored,dec_threshold,dec_false_safe_rate,dec_false_liability_rate,dec_balanced_accuracy,dec_decision_regret,dec_n_resolvable,dec_n_positive,dec_n_negative,cov90,cov90_width,exceed_ece,constraint_fraction_q_ge_tau,constraint_mean_probability_shortfall,constraint_mean_probability,constraint_G_left,constraint_lambda_left,split_kind,fold,feature_set,constraint_G_right,constraint_lambda_right
CYP3A4_IC50,measurement,source=SureChEMBL Patent Bioact,satisficing,1,0.05,0.85,gaussian,11789,236,5.259637310505756,0.489328928514695,0.6882934570051779,0.6670694280429859,62,0.3448275862068966,0.8125,0.2974683544303797,174,5.259637310505756,0.723404255319149,0.0851063829787234,0.5957446808510638,0.21203291997545745,235,47,188,0.43548387096774194,0.5071605742118654,0.2044579824085606,0.8960593946316391,0.048060058781693706,0.9230842090998397,0.06728983670473099,8.93403434753418,source,2,morgan,0.026232438161969185,0.0
CYP3A4_IC50,measurement,source=Drugs for Neglected Dise,satisficing,0,0.05,0.85,gaussian,11881,144,5.259637310505756,0.6252914658965824,0.8039456463025679,-0.005673724059528364,90,0.5,1.0,0.41304347826086957,54,5.259637310505756,0.7931034482758621,0.10465116279069768,0.5511226944667201,0.4101582191737729,144,58,86,0.26666666666666666,0.46307167120498804,0.3895726867258576,0.6350269867857807,0.09008932078248211,0.8307952482218481,0.05595628544688225,6.916823387145996,source,3,morgan,0.01481922622770071,4.58935022354126
CYP3A4_IC50,measurement,source=Drugs for Neglected Dise,satisficing,1,0.05,0.85,gaussian,11881,144,5.259637310505756,0.7839521134118539,0.9676048048501432,0.0694104790969007,90,0.37037037037037035,1.0,0.2608695652173913,54,5.259637310505756,0.896551724137931,0.03488372093023256,0.5342822774659183,0.38202106446690753,144,58,86,0.2777777777777778,0.5734939074120098,0.3625461775687785,0.8094174576586637,0.059967051345034814,0.8809905555088524,0.06886781007051468,6.990375518798828,source,3,morgan,0.021611835807561874,0.0
hERG_IC50,measurement,assay_fold0,satisficing,0,0.05,0.85,gaussian,13623,2993,5.2839966563652006,0.7751760268492708,1.1656866156981995,0.37372337368614267,2065,0.41271551724137934,0.275,0.4189189189189189,928,5.2839966563652006,0.5066666666666667,0.17400644468313642,0.6596634443250985,0.30120265801402824,2912,1050,1862,0.35738498789346246,0.7087672242374553,0.23789337371853114,0.7438411261940674,0.0613172721682731,0.8696522421652607,0.04531305655837059,4.994363307952881,assay,0,morgan,0.027464913204312325,0.0
hERG_IC50,measurement,assay_fold0,satisficing,1,0.05,0.85,gaussian,13623,2993,5.2839966563652006,0.7625893584088913,1.1318216769129437,0.383126433484285,2065,0.4234913793103448,0.3,0.42905405405405406,928,5.2839966563652006,0.5161904761904762,0.17561761546723953,0.6540959541711422,0.29968302520675777,2912,1050,1862,0.2513317191283293,0.47223542683925274,0.26435748304454837,0.8823529411764706,0.05384135562813024,0.9078163807009156,0.07537703216075897,4.377531051635742,assay,0,morgan,0.027429593726992607,0.0
hERG_IC50,measurement,assay_fold1,satisficing,0,0.05,0.85,gaussian,13171,3445,5.292941059372404,0.6384411332875536,0.928084383754889,0.42371466492301374,2627,0.5024449877750611,0.6428571428571429,0.49746835443037973,818,5.292941059372404,0.364347146207975,0.27710280373831775,0.6792750250268537,0.3109444959875377,3419,1279,2140,0.2938713361248573,0.44936687923587754,0.2666737011251483,0.45963796477495106,0.14263905841751737,0.7615828862598105,0.04634243994951248,0.0,assay,1,morgan,0.026908935979008675,0.0
hERG_IC50,measurement,assay_fold1,satisficing,1,0.05,0.85,gaussian,13171,3445,5.292941059372404,0.6387754419240597,0.9260455177276692,0.43765620444900827,2627,0.45354523227383864,0.7857142857142857,0.4417721518987342,818,5.292941059372404,0.3752931978107897,0.2383177570093458,0.6931945225899323,0.2942053922711976,3419,1279,2140,0.2717929196802436,0.40315565844936174,0.2573218522408798,0.7681017612524462,0.06432957932027436,0.8687491393044086,0.03704678267240524,4.26442813873291,assay,1,morgan,0.041454195976257324,0.0
hERG_IC50,measurement,assay_fold2,satisficing,0,0.05,0.85,gaussian,13344,3272,5.300000202445418,0.6963774020305885,1.023518446226722,0.5405827979024306,2145,0.42679680567879325,0.8620689655172413,0.41530054644808745,1127,5.300000202445418,0.44708209693372897,0.14699231117141565,0.7029627959474276,0.24764787347291278,3222,1011,2211,0.317016317016317,0.542790600586425,0.20216243632820174,0.8137073299814765,0.054143819936130086,0.8952542503738686,0.03164828196167946,1.5208357572555542,assay,2,morgan,0.06858999282121658,1.858999252319336
hERG_IC50,measurement,assay_fold2,satisficing,1,0.05,0.85,gaussian,13344,3272,5.300000202445418,0.6640002466661805,1.0113810061010189,0.5218846225438765,2145,0.46850044365572313,0.7931034482758621,0.4599271402550091,1127,5.300000202445418,0.40059347181008903,0.1786521935775667,0.7103771673061722,0.25494415543281407,3222,1011,2211,0.38414918414918414,0.5599895434356793,0.20809048174753714,0.661815295051601,0.0852257787662515,0.8375197961389407,0.04197456315159798,2.3292903900146484,assay,2,morgan,0.032228898257017136,0.0
hERG_IC50,measurement,assay_fold3,satisficing,0,0.05,0.85,gaussian,13207,3409,5.267606240177031,0.7182171102789083,1.0478260206983554,0.5284266648197876,2447,0.4781704781704782,0.7857142857142857,0.4641304347826087,962,5.267606240177031,0.3389212827988338,0.21686746987951808,0.7221056236608241,0.2743859120801695,3364,1372,1992,0.34123416428279524,0.6051444563589712,0.2260512497079419,0.4148073022312373,0.13227703028338758,0.7628389960480181,0.026574090123176575,1.524395227432251,assay,3,morgan,0.05743050575256348,0.7430505752563477
hERG_IC50,measurement,assay_fold3,satisficing,1,0.05,0.85,gaussian,13207,3409,5.267606240177031,0.713628352434953,1.059739484423361,0.5562376005738614,2447,0.4158004158004158,0.9285714285714286,0.3923913043478261,962,5.267606240177031,0.3848396501457726,0.17118473895582328,0.721987805449202,0.26146980599227776,3364,1372,1992,0.32652227217000407,0.5125826613164473,0.22396269069550673,0.8407707910750507,0.06000332131391104,0.8978218967542579,0.034565191715955734,0.0,assay,3,morgan,0.03566364198923111,0.0
hERG_IC50,measurement,assay_fold4,satisficing,0,0.05,0.85,gaussian,13119,3497,5.2839966563652006,0.6045928980026024,0.8645627053156071,0.4740813842009463,2426,0.5219421101774043,0.26973684210526316,0.5636561479869423,1071,5.2839966563652006,0.3526058631921824,0.27298713673177705,0.6872035000380203,0.3014143248276649,3327,1228,2099,0.359439406430338,0.574213397016186,0.2510755283045081,0.3853976531942634,0.16600343002429857,0.7262193124321672,0.04578712210059166,0.002810448408126831,assay,4,morgan,0.014679865911602974,0.0
hERG_IC50,measurement,assay_fold4,satisficing,1,0.05,0.85,gaussian,13119,3497,5.2839966563652006,0.6084166560847095,0.8875884275144076,0.46721371747632845,2426,0.4519140989729225,0.27631578947368424,0.4809575625680087,1071,5.2839966563652006,0.4201954397394137,0.16674606955693186,0.7065292453518273,0.2698581566427326,3327,1228,2099,0.35902720527617477,0.520709026820636,0.2178229255385543,0.8479791395045633,0.05669594732870632,0.8947727785272289,0.09767448902130127,4.767448902130127,assay,4,morgan,0.015098904259502888,0.0
hERG_IC50,measurement,document_fold0,satisficing,0,0.05,0.85,gaussian,12979,3637,5.292429823902063,0.7012533183267061,1.015484037982071,0.5203474737625725,2714,0.4626218851570964,0.8695652173913043,0.4412770809578107,923,5.292429823902063,0.4216335540838852,0.20035618878005343,0.6890051285680306,0.2834575386837368,3605,1359,2246,0.37693441414885775,0.6882447044042902,0.23287340435634007,0.8920411749937234,0.04866596519892516,0.913736888258841,0.036029744893312454,0.0,document,0,morgan,0.033984873443841934,1.0466859340667725
hERG_IC50,measurement,document_fold0,satisficing,1,0.05,0.85,gaussian,12979,3637,5.292429823902063,0.7142157887401702,1.0490240168617257,0.49884640978979927,2714,0.5969664138678223,0.8260869565217391,0.5849486887115165,923,5.292429823902063,0.30022075055187636,0.3018699910952805,0.6989546291764216,0.30510415875749214,3605,1359,2246,0.3220338983050847,0.6280395088111363,0.2570994292111929,0.3700728094401205,0.14909207263274266,0.7425075580937176,0.03681858628988266,2.410304069519043,document,0,morgan,0.05019998177886009,0.6567990183830261
hERG_IC50,measurement,document_fold1,satisficing,0,0.05,0.85,gaussian,13215,3401,5.2839966563652006,0.8264834653921149,1.2347947021235566,0.3405466567915838,2228,0.3290707587382779,0.44508670520231214,0.309,1173,5.2839966563652006,0.5437828371278459,0.1431362970200293,0.6565404329260625,0.29387964157734775,3189,1142,2047,0.30385996409335725,0.48233666167464095,0.2473238364557584,0.8692740423252077,0.049720633977643196,0.9104610896418587,0.035188402980566025,1.7887942790985107,document,1,morgan,0.05231371894478798,0.2313718944787979
hERG_IC50,measurement,document_fold1,satisficing,1,0.05,0.85,gaussian,13215,3401,5.2839966563652006,0.7670531257028621,1.1661832152450333,0.3444451827095837,2228,0.340153452685422,0.12716763005780346,0.377,1173,5.2839966563652006,0.47373029772329245,0.19394235466536394,0.6661636738056718,0.2976592019274554,3189,1142,2047,0.3527827648114901,0.5274082038498044,0.25444785522727853,0.4736137155103134,0.13194842624709788,0.7693737971792479,0.03818543255329132,0.6967775821685791,document,1,morgan,0.06012009084224701,1.0120090246200562
hERG_IC50,measurement,document_fold2,satisficing,0,0.05,0.85,gaussian,13515,3101,5.277366077466188,0.6812275609591556,1.0204976895836666,0.5208579595957484,2179,0.46203904555314534,0.627906976744186,0.4539249146757679,922,5.277366077466188,0.40928632846087704,0.16914103923647933,0.7107863161513218,0.26574254525705376,3049,1163,1886,0.3116108306562643,0.4561485644872717,0.22414564019329858,0.8729919678714859,0.05837111021513374,0.9074823440682269,0.04837594926357269,0.7872625589370728,document,2,morgan,0.0389862135052681,0.0
hERG_IC50,measurement,document_fold2,satisficing,1,0.05,0.85,gaussian,13515,3101,5.277366077466188,0.6518999402643114,0.9959908540177816,0.5248157890559522,2179,0.5119305856832972,0.4883720930232558,0.5130830489192264,922,5.277366077466188,0.35081685296646603,0.2301166489925769,0.7095332490204785,0.27864688996821874,3049,1163,1886,0.34465351078476364,0.513477344007371,0.23895519185460523,0.6026606425702812,0.08555712679467029,0.8245953007618712,0.06732878088951111,4.489143371582031,document,2,morgan,0.03306101635098457,0.0
hERG_IC50,measurement,document_fold3,satisficing,0,0.05,0.85,gaussian,13075,3541,5.301029995663981,0.6840171540881425,0.9715873953264245,0.4329059451465242,2518,0.3919843597262952,0.375,0.3921182266009852,1023,5.301029995663981,0.5165505226480837,0.14309764309764308,0.6701759171271366,0.2691741737980751,3524,1148,2376,0.26846703733121524,0.48318340400849247,0.2244091806133505,0.9057429822302343,0.048127247309944686,0.9247087559379572,0.03577883541584015,5.504169464111328,document,3,morgan,0.052744604647159576,0.27446046471595764
hERG_IC50,measurement,document_fold3,satisficing,1,0.05,0.85,gaussian,13075,3541,5.301029995663981,0.6560010663901037,0.9495632264842646,0.43692793084903353,2518,0.4310850439882698,0.375,0.4315270935960591,1023,5.301029995663981,0.48606271777003485,0.1696127946127946,0.6721622438085852,0.2761142531190863,3524,1148,2376,0.28633836378077837,0.4743884763432228,0.23269919195299765,0.8310584599536441,0.06366476005656088,0.891789396459672,0.047754477709531784,1.8517268896102905,document,3,morgan,0.029389243572950363,0.0
hERG_IC50,measurement,document_fold4,satisficing,0,0.05,0.85,gaussian,13680,2936,5.275724130399211,0.6579102755321713,0.967018259746663,0.5219001746979405,2071,0.48092485549132946,0.8095238095238095,0.4727488151658768,865,5.275724130399211,0.40864086408640865,0.17543859649122806,0.7079602697111816,0.27194015359872437,2878,1111,1767,0.31627233220666345,0.44387350680142895,0.23641963225632134,0.8564711705023509,0.050737052190010117,0.9068762785766968,0.0318051241338253,1.5073566436767578,document,4,morgan,0.0426325686275959,0.0
hERG_IC50,measurement,document_fold4,satisficing,1,0.05,0.85,gaussian,13680,2936,5.275724130399211,0.6470636073546071,0.9608067116245904,0.5274133863288069,2071,0.4728323699421965,0.8095238095238095,0.46445497630331756,865,5.275724130399211,0.39243924392439244,0.1658177702320317,0.7208714929217879,0.25744254013960854,2878,1111,1767,0.31096088845968134,0.3734834067968978,0.23053365957428193,0.8963127938629052,0.052545383376575876,0.9165946548082555,0.049011122435331345,5.376415729522705,document,4,morgan,0.028567194938659668,0.0
hERG_IC50,measurement,random_fold0,satisficing,0,0.05,0.85,gaussian,13292,3324,5.277366077466188,0.45545061516028235,0.6922498462944854,0.7292509282304901,2378,0.36152219873150104,0.39705882352941174,0.35876993166287013,946,5.277366077466188,0.27344992050874406,0.10893574297188754,0.8088071682596842,0.1789572227131858,3250,1258,1992,0.3662741799831791,0.4637166752766033,0.143698205656092,0.8914141414141414,0.0494429283357965,0.9172702716829757,0.04074658825993538,1.362762212753296,random,0,morgan,0.03631492704153061,0.0
hERG_IC50,measurement,random_fold0,satisficing,1,0.05,0.85,gaussian,13292,3324,5.277366077466188,0.46724320133295993,0.6976865306136523,0.7222249428224115,2378,0.4725158562367865,0.3088235294117647,0.48519362186788156,946,5.277366077466188,0.18282988871224165,0.19879518072289157,0.8091874652824333,0.2030988378233561,3250,1258,1992,0.4861227922624054,0.7272365251499602,0.13995538233044072,0.3467171717171717,0.20097809067207068,0.6879611514880326,0.04559573158621788,2.355112075805664,random,0,morgan,0.03810518607497215,0.0
hERG_IC50,measurement,random_fold1,satisficing,0,0.05,0.85,gaussian,13293,3323,5.2873511139324325,0.4623524196155927,0.6718497210985631,0.7338221303666876,2288,0.2811594202898551,0.2413793103448276,0.2835209825997953,1035,5.2873511139324325,0.3177083333333333,0.10359712230215827,0.7893472721822542,0.1851229755446959,3237,1152,2085,0.42526223776223776,0.596828027164544,0.13813769532411585,0.9031258072849393,0.04974607976679214,0.9233332706064566,0.07680153846740723,6.065474510192871,random,1,morgan,0.024565469473600388,0.0
hERG_IC50,measurement,random_fold1,satisficing,1,0.05,0.85,gaussian,13293,3323,5.2873511139324325,0.4380723425871032,0.644704002923657,0.7439399447295645,2288,0.43381642512077295,0.22413793103448276,0.44626407369498466,1035,5.2873511139324325,0.1875,0.1788968824940048,0.8168015587529975,0.18665864689019976,3237,1152,2085,0.3706293706293706,0.5498187186313065,0.1451925001329734,0.6032033066391114,0.07566731022900426,0.8386317905591173,0.032961566001176834,9.863317489624023,random,1,morgan,0.046345584094524384,0.0
hERG_IC50,measurement,random_fold2,satisficing,0,0.05,0.85,gaussian,13293,3323,5.2839966563652006,0.45476096115092757,0.6777572848673188,0.7155512231943223,2330,0.37865055387714,0.3968253968253968,0.3774193548387097,993,5.2839966563652006,0.2680672268907563,0.12487945998071359,0.803526656564265,0.1838804544767737,3264,1190,2074,0.38197424892703863,0.5689498236989163,0.139159632071228,0.891898798875543,0.04990224993495076,0.9146998957443759,0.03473621979355812,2.6180062294006348,random,2,morgan,0.051827892661094666,0.18278926610946655
hERG_IC50,measurement,random_fold2,satisficing,1,0.05,0.85,gaussian,13293,3323,5.2839966563652006,0.45763958295183876,0.6716954497424135,0.7279945561717873,2330,0.3403826787512588,0.3333333333333333,0.34086021505376346,993,5.2839966563652006,0.2848739495798319,0.11812921890067503,0.7984984157597466,0.19025570258633026,3264,1190,2074,0.4836909871244635,0.8339160789848131,0.12234735289347339,0.7508305647840532,0.07372417678741056,0.8644280112989123,0.04060683026909828,0.6522572040557861,random,2,morgan,0.06684411317110062,1.6844112873077393
hERG_IC50,measurement,random_fold3,satisficing,0,0.05,0.85,gaussian,13293,3323,5.300000202445418,0.46310750575919496,0.6944376210467089,0.7259761619723375,2364,0.3733055265901981,0.2909090909090909,0.37831858407079644,959,5.300000202445418,0.27812223206377323,0.12245862884160756,0.7997095695473095,0.18024601158563,3244,1129,2115,0.3870558375634518,0.5332697815859081,0.14091122313029164,0.8953635672662782,0.05270211673817411,0.9168198634422202,0.038478586822748184,1.3510913848876953,random,3,morgan,0.048743993043899536,0.0
hERG_IC50,measurement,random_fold3,satisficing,1,0.05,0.85,gaussian,13293,3323,5.300000202445418,0.457997998558022,0.6875407878093723,0.7156574577502391,2364,0.4421272158498436,0.2909090909090909,0.45132743362831856,959,5.300000202445418,0.2108060230292294,0.1773049645390071,0.8059445062158817,0.19643178806735237,3244,1129,2115,0.3895939086294416,0.5453019972637501,0.15579142181745625,0.5429440081074234,0.11256340559739815,0.7989321109252968,0.04590403661131859,0.0,random,3,morgan,0.03415202721953392,0.0
hERG_IC50,measurement,random_fold4,satisficing,0,0.05,0.85,gaussian,13293,3323,5.281913904065232,0.43724239047408187,0.6400745261073664,0.741995715570075,2350,0.35251798561151076,0.2553191489361702,0.357451403887689,973,5.281913904065232,0.2914285714285714,0.10479485912011864,0.801888284725655,0.18109488365011264,3248,1225,2023,0.38042553191489364,0.5176991660127683,0.13799655641108882,0.8995677599796593,0.051013208475399724,0.9199415358620476,0.036795396357774734,1.8162901401519775,random,4,morgan,0.04710740968585014,0.0
hERG_IC50,measurement,random_fold4,satisficing,1,0.05,0.85,gaussian,13293,3323,5.281913904065232,0.42597230884580817,0.6167444144103591,0.7481062516525699,2350,0.49640287769784175,0.14893617021276595,0.5140388768898488,973,5.281913904065232,0.1853061224489796,0.20019772614928324,0.8072480757008687,0.19953659641957078,3248,1225,2023,0.3731914893617021,0.5636477946543371,0.15319988101304882,0.387998982964658,0.16928366701270506,0.7266481318779463,0.03758399561047554,0.8639880418777466,random,4,morgan,0.04145098477602005,0.0234605073928833
hERG_IC50,measurement,scaffold_fold0,satisficing,0,0.05,0.85,gaussian,13325,3291,5.292429823902063,0.5382330961227751,0.7792891119506117,0.683782880495416,2367,0.4166666666666667,0.35294117647058826,0.42038946162657503,924,5.292429823902063,0.31175468483816016,0.13469985358711567,0.7767727307873621,0.2027630178178656,3223,1174,2049,0.32234896493451626,0.6327240499175381,0.1506773493776895,0.8126569563033651,0.060568298017044844,0.8904389133268309,0.04733632504940033,1.7770118713378906,scaffold,0,morgan,0.03416823968291283,0.0
hERG_IC50,measurement,scaffold_fold0,satisficing,1,0.05,0.85,gaussian,13325,3291,5.292429823902063,0.5248786939812184,0.7549505053475453,0.7004989344981125,2367,0.40584415584415584,0.29411764705882354,0.41237113402061853,924,5.292429823902063,0.2614991482112436,0.13958028306490972,0.7994602843619234,0.1919943283924929,3223,1174,2049,0.2982678495986481,0.5413914962583924,0.13882134910396968,0.7717227523857358,0.06777459301214221,0.8707791319824613,0.05813572183251381,2.4625864028930664,scaffold,0,morgan,0.03129537031054497,0.0
hERG_IC50,measurement,scaffold_fold1,satisficing,0,0.05,0.85,gaussian,13261,3355,5.292429823902063,0.5461874915218063,0.7840307447363841,0.6276439191405339,2352,0.4167497507477567,0.41379310344827586,0.41693121693121693,1003,5.292429823902063,0.35439795046968403,0.1455756422454805,0.7500132036424177,0.22580907276929618,3273,1171,2102,0.4383503401360544,0.7741576429436183,0.15492239334650398,0.6454009736100436,0.08871617422157774,0.8296222380320399,0.045675430446863174,2.4900588989257812,scaffold,1,morgan,0.033957935869693756,0.0
hERG_IC50,measurement,scaffold_fold1,satisficing,1,0.05,0.85,gaussian,13261,3355,5.292429823902063,0.5389177439486883,0.7690561499903531,0.635394479971265,2352,0.44865403788634095,0.39655172413793105,0.45185185185185184,1003,5.292429823902063,0.32450896669513235,0.15746907706945765,0.759010978117705,0.22091147113854578,3273,1171,2102,0.35246598639455784,0.5873845377696358,0.1702493755527044,0.5808352549321035,0.12158029905800366,0.7922971331971224,0.04773399233818054,1.2735435962677002,scaffold,1,morgan,0.04721829667687416,0.0
hERG_IC50,measurement,scaffold_fold2,satisficing,0,0.05,0.85,gaussian,13292,3324,5.2839966563652006,0.5196981656959639,0.728376790740651,0.6977456569555025,2263,0.40339302544769085,0.4,0.4036144578313253,1061,5.2839966563652006,0.3039796782387807,0.14389183969097055,0.7760642410351244,0.2116081016240573,3252,1181,2071,0.412726469288555,0.8747850541720235,0.141817175593589,0.7620286085825748,0.05916296262494327,0.8773738957366639,0.03360654041171074,2.8584465980529785,scaffold,2,morgan,0.030340533703565598,0.0
hERG_IC50,measurement,scaffold_fold2,satisficing,1,0.05,0.85,gaussian,13292,3324,5.2839966563652006,0.5118194215557552,0.7146164895396375,0.704576075142345,2263,0.3930254476908577,0.4,0.392570281124498,1061,5.2839966563652006,0.2802709568162574,0.14244326412361177,0.7886428895300654,0.20013538588647442,3252,1181,2071,0.29606716747680073,0.5349438224566214,0.15471787193792128,0.8486345903771131,0.057946019020334236,0.8981056680168669,0.09041232615709305,4.041232585906982,scaffold,2,morgan,0.039238668978214264,0.0
hERG_IC50,measurement,scaffold_fold3,satisficing,0,0.05,0.85,gaussian,13282,3334,5.275724130399211,0.5021988748333748,0.7146342458557208,0.6671567044106121,2395,0.45686900958466453,0.3548387096774194,0.4640820980615735,939,5.275724130399211,0.2841357537490134,0.1772658988482724,0.769299173701357,0.22216363988560822,3264,1267,1997,0.2747390396659708,0.4736115072085589,0.18248839133280617,0.7736324678598437,0.06969070163164398,0.8699336061064291,0.05411577597260475,3.3410048484802246,scaffold,3,morgan,0.030776020139455795,0.0
hERG_IC50,measurement,scaffold_fold3,satisficing,1,0.05,0.85,gaussian,13282,3334,5.275724130399211,0.5118317776122903,0.7237329579153114,0.6511073937160246,2395,0.4994675186368477,0.3387096774193548,0.5108323831242874,939,5.275724130399211,0.2509865824782952,0.21682523785678517,0.7660940898324597,0.23525744003029106,3264,1267,1997,0.2780793319415449,0.47737681680607885,0.18970191989534807,0.4844971010839425,0.13020709886002232,0.7767199694294041,0.03673587366938591,1.5838985443115234,scaffold,3,morgan,0.05057844519615173,0.2723654508590698
hERG_IC50,measurement,scaffold_fold4,satisficing,0,0.05,0.85,gaussian,13304,3312,5.292429823902063,0.4879827536245546,0.6963926265635152,0.6630969494698435,2333,0.5056179775280899,0.14545454545454545,0.5270562770562771,979,5.292429823902063,0.2789473684210526,0.17686424474187382,0.7720941934185368,0.21489774704431647,3232,1140,2092,0.2486069438491213,0.3699674820101232,0.18137643325944203,0.5416348357524828,0.15778456115013442,0.7566436680135389,0.04374127462506294,0.17590457201004028,scaffold,4,morgan,0.042344968765974045,0.0
hERG_IC50,measurement,scaffold_fold4,satisficing,1,0.05,0.85,gaussian,13304,3312,5.292429823902063,0.47413685562750174,0.679279710719912,0.6794949720556556,2333,0.42288049029622066,0.18181818181818182,0.43722943722943725,979,5.292429823902063,0.28421052631578947,0.16682600382409177,0.7744817349300595,0.2122795518500244,3232,1140,2092,0.31375910844406346,0.4412751593349138,0.1687946768415876,0.7252355487649605,0.06537132787868885,0.8608265573891454,0.032851628959178925,1.633218765258789,scaffold,4,morgan,0.052073340862989426,0.20733408629894257
hERG_IC50,measurement,source=Scientific Literature,satisficing,0,0.05,0.85,gaussian,2625,13991,5.277366077466188,1.0242433044286954,1.3550849751915333,0.17183738296782844,10035,0.5798786653185035,0.5950413223140496,0.579400260756193,3956,5.277366077466188,0.5499219968798752,0.3182552504038772,0.5659113763581238,0.4059460941086747,13794,5128,8666,0.09696063776781265,0.312106179969687,0.38526580307808994,0.52,0.13540326646614242,0.780676573899298,0.029635025188326836,0.8520698547363281,source,0,morgan,0.04903968423604965,0.0
hERG_IC50,measurement,source=Scientific Literature,satisficing,1,0.05,0.85,gaussian,2625,13991,5.277366077466188,1.076366505576081,1.4077533713289558,0.1819357849958902,10035,0.4891304347826087,0.6363636363636364,0.4844850065189048,3956,5.277366077466188,0.6583463338533542,0.22720978536810524,0.5572219403892703,0.3871751399157583,13794,5128,8666,0.08181365221723966,0.2984106675081204,0.36937816637595017,0.8694736842105263,0.05004093684452819,0.9130708042992949,0.06585191935300827,1.5851919651031494,source,0,morgan,0.02221405692398548,0.0
hERG_IC50,measurement,source=BindingDB Patent Bioacti,satisficing,0,0.05,0.85,gaussian,14213,2403,5.2839966563652006,1.0081686830713372,1.5022549106065852,0.10716217705971738,1610,0.41992433795712486,0.8,0.40498034076015726,793,5.2839966563652006,0.6614645858343338,0.19087947882736156,0.5738279676691523,0.35663332399260594,2368,833,1535,0.21925465838509317,0.4405693027964967,0.3118913310370679,0.8725990761001702,0.05202356810633847,0.9046912239815864,0.08227647095918655,5.319359302520752,source,1,morgan,0.027639290317893028,0.0
hERG_IC50,measurement,source=BindingDB Patent Bioacti,satisficing,1,0.05,0.85,gaussian,14213,2403,5.2839966563652006,0.9580856059757953,1.408427371128276,0.14606341190516897,1610,0.43253467843631777,0.8,0.418086500655308,793,5.2839966563652006,0.5846338535414166,0.21498371335504887,0.6001912165517673,0.3483875533052022,2368,833,1535,0.20683229813664597,0.36633080652169575,0.30131163637034036,0.574276683685874,0.09758008677056143,0.8166206775209521,0.03167128935456276,3.922278881072998,source,1,morgan,0.032316192984580994,0.0
hERG_IC50,measurement,source=SureChEMBL Patent Bioact,satisficing,0,0.05,0.85,gaussian,16455,161,5.2839966563652006,0.6121332416440374,0.7761897473985238,0.3189169086007274,20,0.16312056737588654,0.16428571428571428,0.0,141,5.2839966563652006,0.5,0.09090909090909091,0.7045454545454546,0.30006998655889344,21,10,11,0.2,0.5013934191196197,0.29555349764535305,0.3993704092339979,0.15883794487500064,0.7367562841668142,0.05111357942223549,2.769195318222046,source,2,morgan,0.0231698676943779,0.0
hERG_IC50,measurement,source=SureChEMBL Patent Bioact,satisficing,1,0.05,0.85,gaussian,16455,161,5.2839966563652006,0.6999197509790531,0.843285623145389,0.266265532180796,20,0.12056737588652482,0.11428571428571428,1.0,141,5.2839966563652006,0.6,0.18181818181818182,0.6090909090909091,0.3706333331154993,21,10,11,0.2,0.6161212241195162,0.33669955965487025,0.4438614900314795,0.13592460812071486,0.7617095492344857,0.06788689643144608,3.508197784423828,source,2,morgan,0.025018665939569473,0.0
hERG_Ki,measurement,assay_fold0,satisficing,0,0.05,0.85,gaussian,1994,739,5.537602002101044,0.7823425971813547,1.159673263229596,0.12645026781640936,411,0.5975609756097561,0.0,0.6644067796610169,328,5.537602002101044,0.5714285714285714,0.10951526032315978,0.6595280841241343,0.23349538950916168,697,140,557,0.4768856447688564,1.0759655479927182,0.1678666986402195,0.18855218855218855,0.2626784943611517,0.6073176909656605,0.19023661315441132,20.528610229492188,assay,0,morgan,0.0,9.300254821777344
hERG_Ki,measurement,assay_fold0,satisficing,1,0.05,0.85,gaussian,1994,739,5.537602002101044,0.7110979395911926,1.1892410595170084,0.2396280090459299,411,0.10365853658536585,0.0,0.1152542372881356,328,5.537602002101044,0.6357142857142857,0.03770197486535009,0.6632918697101821,0.1666230586311931,697,140,557,0.5766423357664233,0.808637998406748,0.1424645154385002,0.6212121212121212,0.059298375833759034,0.8424492067380384,0.01413455419242382,0.2678518295288086,assay,0,morgan,0.028148846700787544,1.594888687133789
hERG_Ki,measurement,assay_fold1,satisficing,0,0.05,0.85,gaussian,2280,453,5.345344642105912,0.686465401903664,0.9560055043493387,0.3716286537451855,357,0.75,,0.75,96,5.345344642105912,0.2559055118110236,0.4479166666666667,0.6480889107611549,0.33450447321721605,446,254,192,0.21568627450980393,0.3090431916453923,0.30635002430069197,0.49515738498789347,0.17688407652033047,0.7313514297100945,0.03726191446185112,0.0,assay,1,morgan,0.04616386070847511,0.0
hERG_Ki,measurement,assay_fold1,satisficing,1,0.05,0.85,gaussian,2280,453,5.345344642105912,0.6737116021876571,0.9457224352812987,0.37086732743313616,357,0.59375,,0.59375,96,5.345344642105912,0.24803149606299213,0.40625,0.6728592519685039,0.3286398495757021,446,254,192,0.37815126050420167,0.6098217199467151,0.2526990951642245,0.648910411622276,0.06153935630006771,0.8451364810515135,0.035633087158203125,9.658409118652344,assay,1,morgan,0.022868193686008453,0.0
